review_text,rating_svg,date,location,supplier_response,company,rating
"2 out of t: I ordered a set of headlights for my Polo in May after someone smashed them backing into me. I had them fitted with my annual service in October (I am self-employed and didn’t wanna lose an extra day of work and income). Upon fitting the garage realises one of the lights is broken so I issue a warranty claim. They send me a replacement part very quickly- so far, so good.However, the part I was sent is for brakes. So, I send it back using their return label. It arrives on the 24th of Nov (I have proof of tracking). And I wait. But no light. All I get is emails that details are missing. At first it’s my address. Then they say the returned parts haven’t been received. Last week their customer service assures me the case will be escalated and prioritised. Today they email me that they are closing it. More assurances that the warranty department will take care of it. Nobody can tell me what details are missing. There is no contact for the warranty department or an email address to contact them. I’m at a point where I just want a refund for the headlight I paid for.Summary: If nothing goes wrong they are a decent provider of parts. As soon as something goes wrong, it’s shambles and unnerving and either ineptitude or stalling tactics. At the moment, would absolutely not recommend.Update 19/12/2025: Going up from 2 Stars to 3.5After posting my initial review they contacted me and settled he issue swiftly. All resolved but it's still not impressive that it needs a Trustpilot review to get proper help. Will use them again but cautiously. They have to win back full trust. Once that's achieved I'll happily review again.",stars-3.svg,2025-12-19 10:53:18+00:00,GB,"Hello Corny Alba Sibirica! We are sorry that you have faced inconveniences and we are sorry for the mixed up with your warranty replacement. Our quality control manager will  check your case and contact you in the nearest time to resolve the issue. If you have any questions, please contact us at help@autodoc.de Best regards, AUTODOC Team",autodoc-de,3
aless ok ok ok,stars-5.svg,2025-12-08 16:48:09+00:00,DE,"Hello!🌟 Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team🚙💨",autodoc-de,5
Very quick and professional service thank you.,stars-5.svg,2025-12-06 14:41:40+00:00,GB,"Hello Loel 🕊️! Thank you for your positive feedback! Best regards, AUTODOC Team🔧✨",autodoc-de,5
The speed of delivery is really goodBuying is easyBut Its better to have all parts of vehicle,stars-4.svg,2025-12-05 15:07:48+00:00,DE,"Hello Sabzehparvar Amirhossein! Thank you for your feedback! We’re glad to hear you’re satisfied with the delivery speed and the smooth purchasing process. We continuously work on expanding our catalogue to offer even more parts for every vehicle. Your suggestion is greatly appreciated and helps us improve further. If you ever need assistance, we’re here to help! Best regards, AUTODOC Team",autodoc-de,4
Reply from AUTODOC - Deutschland,stars-5.svg,2025-12-05 13:41:00+00:00,AL,"Hello Horanlliu Milirjan! Thank you for your feedback. We are very happy to know that we were able to surprise and please you✨! Best regards, AUTODOC Team🚗",autodoc-de,5
Very good and very good,stars-5.svg,2025-12-04 12:42:51+00:00,DE,"Hello Agha Ahmad! 🙌 Thank you so much for your wonderful rating! We truly appreciate your support and are thrilled to have met your expectations. Best regards, AUTODOC Team🚗",autodoc-de,5
"Perfect, top",stars-5.svg,2025-12-03 10:00:00+00:00,RS,"Hello Aleksandar Vulović!⭐ We want to thank you for your time and positive feedback! Best regards, AUTODOC Team🚙",autodoc-de,5
"Simple to order, delivery was fast, and parts were correct...",stars-5.svg,2025-12-01 12:24:50+00:00,DE,"Hello Tosic Boris! Thank you very much for your kind words🌟. We will continue to delight you with high-quality service. Best regards, AUTODOC Team🚗💨",autodoc-de,5
"I have loved Autodoc for years and after six or more orders, including the left driveshaft, i now get a popup saying they don't deliver to me (any more, they have up to now). What's really annoying is they keep sending me emails not to forget my basket and please come back... but they no longer deliver to me. I don't want coupons and apologies, i want them to send me the right hand driveshaft as they would have done routinely two months ago.",stars-1.svg,2025-11-29 23:30:36+00:00,ES,"Hello Greg French! Thank you for sharing your experience, and we’re truly sorry for the frustration this situation has caused. We understand how disappointing it is to suddenly receive a notification that delivery is no longer available to your address, especially after many successful orders in the past. The automated reminder emails certainly don’t help, and we apologise for the confusion. Our Quality Control Manager will be contacting you shortly to review your case and assist you further. Thank you for your patience, and we hope to resolve this for you as quickly as possible. Best regards, AUTODOC Team",autodoc-de,1
"Exelent,all stuff was good",stars-5.svg,2025-11-29 14:02:33+00:00,DE,"Hello Aleksic Jovan! 🙌 Thank you so much for your wonderful rating! We truly appreciate your support and are thrilled to have met your expectations. Best regards, AUTODOC Team🚗",autodoc-de,5
"ordered a headlight still waiting 20+ days later ,they have given some BS the courier because its an unusual size,its not a frigging tank its a headlight in a box!!!they have said it could take several weeks now ,waht a shower of SH...T wont be buying off them again!!!!! it should b no stars not 1",stars-1.svg,2025-11-26 10:18:48+00:00,GB,"Hello George Dzus! Thank you for your review and we regret your disappointment due to the delivery delay. We understand how important is to receive your parts on time, and your feedback helps us improve. Our quality control manager will check your case and contact you shortly to resolve the issue. If you would like to share additional information with us or have any questions, write to trust@autodoc.co.uk. Best regards, AUTODOC Team",autodoc-de,1
Alles TIP TOP 😁👍,stars-5.svg,2025-11-25 17:16:36+00:00,DE,"Hello Jacek! Thank you very much for your time and appreciation🏆. Best regards, AUTODOC Team🚗💨",autodoc-de,5
Reply from AUTODOC - Deutschland,stars-1.svg,2025-11-21 15:28:04+00:00,DE,"Hello Pizza Kebap King! We’re sorry to hear about the damaged tire. Our Quality Control Manager will be contacting you shortly to review your case and assist you further. Best regards, AUTODOC Team",autodoc-de,1
Reply from AUTODOC - Deutschland,stars-4.svg,2025-11-20 13:27:19+00:00,DE,"Hello Serdiuchenko Amir! We are very pleased to read sincere reviews. Thank you for choosing our company. We are glad that you were satisfied with everything. Best regards, AUTODOC Team",autodoc-de,4
Super gepasst,stars-5.svg,2025-11-19 11:58:14+00:00,DE,"Hello FAYROUZ! Thank you so much for your wonderful rating! We truly appreciate your support and are thrilled to have met your expectations. Best regards, AUTODOC Team",autodoc-de,5
"I’m satisfied with everything products, time and service, but one thing i don’t like was the shipping cost specially if you only need small parts :(",stars-5.svg,2025-11-17 13:45:46+00:00,DE,"Dear John, Thank you very much for the kind words. We insure every parcel. This increases the cost of delivery, but it also allows us to provide a higher quality of services, which is very important to us. We hope you will appreciate our service. Best Regards, AUTODOC Team",autodoc-de,5
Reply from AUTODOC - Deutschland,stars-5.svg,2025-11-15 10:43:40+00:00,DE,"Hello Bartók László! Thank you for your feedback. We are very happy to know that we were able to surprise and please you! Best regards, AUTODOC Team",autodoc-de,5
"Poor delivery!The products were not delivered or were left at the closest location, which is approximately 45 45-minute walk from the given address. In that case, to buy the product, I will choose to go to the nearest shop, since my address is in the centre.The claim that no one was at home or unable to reach me is not valid because I was at home at the specific time mentioned.Update, the SUPPORT were fantastic, thanks",stars-5.svg,2025-11-24 17:39:59+00:00,MK,"Hi Zoran! We have thoroughly investigated the issue you raised and are pleased to confirm that it has been fully resolved. If you have a moment, please let us know how we did. Your comments are very valuable to us! Sincerely, AUTODOC team",autodoc-de,5
Very satisfied,stars-5.svg,2025-11-15 10:20:08+00:00,DE,"Hello Markus! Thank you for your feedback. We are very happy to know that we were able to surprise and please you! Best regards, AUTODOC Team",autodoc-de,5
