review_text,rating_svg,date,location,supplier_response,verified,company,review_text_clean,company_site,review_text_clean_advanced,issue_categories
.............,5,2023-07-28 08:25:35+00:00,DE,,1,kennzeichen,,express,,Counter()
"Very fast shipping, cheaper and good quality plates.",5,2023-07-26 10:00:43+00:00,DE,,1,kennzeichen,Very fast shipping cheaper and good quality plates,express,fast shipping cheaper good quality plate,Counter()
Ein excellenter Service bei kleinen Problemen.,5,2023-07-21 16:52:21+00:00,AT,,1,kennzeichen,Ein excellenter Service bei kleinen Problemen,express,excellenter service kleinen problemen,Counter({'Customer Service': 1})
Good quality and price.,5,2023-07-19 18:22:52+00:00,DE,,1,kennzeichen,Good quality and price,express,good quality price,Counter()
War alles super,5,2023-07-05 17:08:20+00:00,DE,,1,kennzeichen,War alles super,express,super,Counter()
Alles hat toll gelauft. Tip top :-),5,2023-07-05 10:45:41+00:00,NL,,1,kennzeichen,Alles hat toll gelauft Tip top ,express,toll gelauft tip top,Counter()
Hat alles gepsst. Top 👍,5,2023-07-04 15:36:47+00:00,DE,,1,kennzeichen,Hat alles gepsst Top ,express,gepsst top,Counter()
Top. Alles gut.,5,2023-06-29 05:11:34+00:00,DE,,1,kennzeichen,Top Alles gut,express,top gut,Counter()
Alles top. Danke,5,2023-06-23 19:36:26+00:00,DE,,1,kennzeichen,Alles top Danke,express,top,Counter()
Time saving and fast delivery. Very convenient.,5,2023-06-14 22:57:47+00:00,DE,,1,kennzeichen,Time saving and fast delivery Very convenient,express,time saving fast delivery convenient,Counter()
"1A, TOP *****",5,2023-05-31 14:14:15+00:00,DE,,1,kennzeichen,1A TOP ,express,1a top,Counter()
Super schnell! Top,5,2023-05-17 11:29:24+00:00,DE,,1,kennzeichen,Super schnell Top,express,super schnell top,Counter()
"Super schnell, Top",5,2023-05-14 12:02:59+00:00,DE,,1,kennzeichen,Super schnell Top,express,super schnell top,Counter()
Alles top. Super fix.,5,2023-05-11 11:18:13+00:00,DE,,1,kennzeichen,Alles top Super fix,express,top super fix,Counter()
"Super,  Top alles gep.",5,2023-05-09 17:43:54+00:00,DE,,1,kennzeichen,Super Top alles gep,express,super top gep,Counter()
"The experience was good. It was easy, quick and the product was delivered within 2 days of ordering.",5,2023-05-03 13:36:28+00:00,DE,,1,kennzeichen,The experience was good It was easy quick and the product was delivered within 2 days of ordering,express,experience good easy quick product delivered within 2 day ordering,Counter()
Alles top! Danke,5,2023-04-29 18:03:40+00:00,DE,,1,kennzeichen,Alles top Danke,express,top,Counter()
"Super fix, alles problemlos funktioniert",5,2023-04-24 09:55:58+00:00,DE,,1,kennzeichen,Super fix alles problemlos funktioniert,express,super fix problemlos funktioniert,Counter()
The product of quality and service are very good. The delivery time is very accurate on date.,5,2023-03-19 22:42:17+00:00,DE,,1,kennzeichen,The product of quality and service are very good The delivery time is very accurate on date,express,product quality service good delivery time accurate date,"Counter({'Delivery Delay': 1, 'Customer Service': 1})"
Super ok 👍👍👍👍👍👍👍👍,5,2023-02-18 22:17:58+00:00,DE,,1,kennzeichen,Super ok ,express,super ok,Counter()
Super schnell. Alles top,5,2023-01-13 06:53:23+00:00,DE,,1,kennzeichen,Super schnell Alles top,express,super schnell top,Counter()
Quick delivery. Good Produkte. Good price,5,2022-11-12 19:17:01+00:00,DE,,1,kennzeichen,Quick delivery Good Produkte Good price,express,quick delivery good produkte good price,Counter()
Good product and thery Fast delivery,5,2022-09-22 18:31:26+00:00,DE,,1,kennzeichen,Good product and thery Fast delivery,express,good product thery fast delivery,Counter()
Super schneller Service… Ware in top Zustand,5,2022-09-05 13:42:47+00:00,DE,,1,kennzeichen,Super schneller Service Ware in top Zustand,express,super schneller service ware top zustand,Counter({'Customer Service': 1})
Hat alles super geklappt. Top.,5,2022-08-29 14:38:34+00:00,DE,,1,kennzeichen,Hat alles super geklappt Top,express,super geklappt top,Counter()
A L L E S  B E S T E N S,5,2022-08-11 18:36:40+00:00,DE,,1,kennzeichen,A L L E S B E S T E N S,express,l l e b e e n,Counter()
Service was tip top. Nohing to complain about.,5,2022-08-03 15:40:19+00:00,DE,,1,kennzeichen,Service was tip top Nohing to complain about,express,service tip top nohing complain,Counter({'Customer Service': 1})
Blitzversand... TOP!!!,5,2022-08-03 12:29:58+00:00,DE,,1,kennzeichen,Blitzversand TOP,express,blitzversand top,Counter()
Fast and reliable. I recommend.,5,2022-06-30 09:34:37+00:00,DE,,1,kennzeichen,Fast and reliable I recommend,express,fast reliable recommend,Counter()
"Hat alles super funktioniert, danke .",5,2022-06-23 03:10:41+00:00,DE,,1,kennzeichen,Hat alles super funktioniert danke ,express,super funktioniert,Counter()
"Super schnell, alles Top .",5,2022-06-03 09:33:32+00:00,DE,,1,kennzeichen,Super schnell alles Top ,express,super schnell top,Counter()
"Sorry, falscher Adressat.",5,2022-06-02 16:02:20+00:00,DE,"Lieber Kunde, vielen Dank für Ihr Feedback. Es tut uns sehr leid, dass Sie Ihre Bestellung nicht schneller erhalten haben. Selbstverständlich haben wir die Bearbeitung Ihrer Bestellung geprüft und teilen Ihnen gern mit, dass diese pünktlich an DHL übergeben wurde. Kommt eine Bestellung nach dem 4. Werktag bei unseren Kunden an, erstatten wir den Kaufpreis innerhalb unserer Liefergarantie. Weitere Infos zur Liefergarantie finden Sie hier: https://kennzeichen.express/liefergarantie Ihre Bestellung wurde am 2. Werktag nach Bestellaufgabe an Sie zugestellt. Wir bitten freundlich um Verständnis. Beste Grüße aus Köln Ihr Kennzeichen.Express-Team",1,kennzeichen,Sorry falscher Adressat,express,sorry falscher adressat,Counter()
Super fast service and delivery.Website is very easy to use.I would recommend this firm to everyone,5,2022-05-28 12:40:05+00:00,DE,,1,kennzeichen,Super fast service and deliveryWebsite is very easy to useI would recommend this firm to everyone,express,super fast service deliverywebsite easy usei would recommend firm everyone,Counter({'Customer Service': 1})
Top alles schick,5,2022-05-23 07:43:36+00:00,DE,,1,kennzeichen,Top alles schick,express,top schick,Counter()
superecht express1A,5,2022-05-06 17:04:57+00:00,DE,,1,kennzeichen,superecht express1A,express,superecht express1a,Counter()
exelent super,5,2022-04-08 14:00:28+00:00,DE,,1,kennzeichen,exelent super,express,exelent super,Counter()
"Super schnell, alles Top :-)",5,2022-04-02 08:52:40+00:00,DE,,1,kennzeichen,Super schnell alles Top ,express,super schnell top,Counter()
Alles super. Das war ja Expressliefering,5,2022-04-01 17:09:09+00:00,DE,,1,kennzeichen,Alles super Das war ja Expressliefering,express,super ja expressliefering,Counter()
Good quality service. Next day shipping,5,2022-03-30 07:43:41+00:00,DE,,1,kennzeichen,Good quality service Next day shipping,express,good quality service next day shipping,Counter({'Customer Service': 1})
very fast delivery,5,2022-03-14 11:29:39+00:00,NO,,1,kennzeichen,very fast delivery,express,fast delivery,Counter()
"It's cheaper than buying it on spot, but It's not as fast as they claim. Ordered on Tuesday morning, received it on Friday.",3,2022-03-08 10:34:12+00:00,DE,"Dear customer, Thank you very much for your feedback. We are sorry that you haven't receive your order earlier. According to DHL you received your order on the 3rd working day. The delivery time is 1-3 working days. Unfortunately the order was handed over to DHL delayed. We politely apologize for this. As a gesture of goodwill, we refunded the purchase price. We hope that everything goes smoothly again in your future experiences with us. Kind regards from cologne Kennzeichen.Express-Team",1,kennzeichen,Its cheaper than buying it on spot but Its not as fast as they claim Ordered on Tuesday morning received it on Friday,express,cheaper buying spot fast claim ordered tuesday morning received friday,Counter()
Alles top!Danke !,5,2022-03-05 20:48:29+00:00,DE,,1,kennzeichen,Alles topDanke ,express,topdanke,Counter()
cheap and fast delivery. good quality.,5,2022-02-23 14:29:07+00:00,DE,,0,kennzeichen,cheap and fast delivery good quality,express,cheap fast delivery good quality,Counter()
As mentioned they shipped on time :).Dhl delayed to deliver for two days.. so finally I could not make the registration on time,3,2022-02-10 16:34:26+00:00,DE,"Dear Customer, thank you for your reply. We are sorry to hear, that you didn´t receive the license plates earlier. Most packages are delivered the very next business day. Unfortunately, we cannot give you a guaranteed delivery day, only an estimated one, as DHL specifies the delivery time of shipments within Germany as 1-3 business days . Your order arrived on the 3rd working day. We kindly hope for your understanding. Best regards from cologne Kennzeichen.Express-Team",1,kennzeichen,As mentioned they shipped on time Dhl delayed to deliver for two days so finally I could not make the registration on time,express,mentioned shipped time dhl delayed deliver two day finally could make registration time,Counter()
OK good gemaht,5,2022-02-09 07:18:21+00:00,DE,,1,kennzeichen,OK good gemaht,express,ok good gemaht,Counter()
Alles super. Bin absolut zufrieden.,5,2022-02-06 18:18:52+00:00,DE,,1,kennzeichen,Alles super Bin absolut zufrieden,express,super absolut zufrieden,Counter()
Best value of money plus super fastEverything was good for me,5,2022-01-20 09:30:34+00:00,DE,,1,kennzeichen,Best value of money plus super fastEverything was good for me,express,best value money plus super fasteverything good,Counter()
Just great! will always order here! with the number printed on a machine is better than by hand!,5,2022-01-18 13:46:10+00:00,DE,,1,kennzeichen,Just great will always order here with the number printed on a machine is better than by hand,express,great always order number printed machine better hand,Counter()
Super Service,5,2022-01-12 14:08:17+00:00,DE,,1,kennzeichen,Super Service,express,super service,Counter({'Customer Service': 1})
"Sorry I wasn't happy at all. Due to late delivery I had to print car plate else where, which cost me double money.Unfortunately, These car number plates are useless for me now.BR,Rahul",1,2021-12-20 09:24:47+00:00,DE,"Dear customer, Thank you very much for your feedback. We are very sorry that you have not received your environmental sticker yet. The stickers are sent by letter with ""Deutsche Post"". Unfortunately, we do not have a tracking option here, so we have to rely on our customers to inform us if a shipment does not arrive. Please leave us a message via our customer service for further processing of your request (https://kennzeichen.express/kundenservice). Thank you in advance. Kind regards to Puchheim Kennzeichen.Express-Team",1,kennzeichen,Sorry I wasnt happy at all Due to late delivery I had to print car plate else where which cost me double moneyUnfortunately These car number plates are useless for me nowBRRahul,express,sorry wasnt happy due late delivery print car plate else cost double moneyunfortunately car number plate useless nowbrrahul,Counter({'Delivery Delay': 1})
